,filename,xmin,ymin,xmax,ymax,wbc_type
523,_14_7428.jpeg,223.0,159.0,309.0,227.0,lymphocyte
524,_14_7500.jpeg,102.0,40.0,188.0,135.0,lymphocyte
525,_14_7511.jpeg,97.0,96.0,176.0,178.0,lymphocyte
526,_14_7520.jpeg,98.0,0.0,185.0,72.0,lymphocyte
527,_14_7814.jpeg,120.0,0.0,201.0,54.0,lymphocyte
528,_14_785.jpeg,104.0,76.0,199.0,179.0,lymphocyte
529,_14_7940.jpeg,50.0,0.0,115.0,62.0,lymphocyte
530,_14_7983.jpeg,126.0,10.0,231.0,102.0,lymphocyte
531,_14_8096.jpeg,194.0,22.0,260.0,77.0,lymphocyte
532,_14_8101.jpeg,41.0,34.0,119.0,114.0,lymphocyte
533,_14_8167.jpeg,174.0,38.0,248.0,116.0,lymphocyte
534,_14_8178.jpeg,130.0,68.0,220.0,151.0,lymphocyte
535,_14_8183.jpeg,208.0,112.0,320.0,219.0,lymphocyte
536,_14_8262.jpeg,96.0,11.0,160.0,68.0,lymphocyte
537,_14_83.jpeg,162.0,109.0,240.0,189.0,lymphocyte
538,_14_8466.jpeg,98.0,80.0,194.0,178.0,lymphocyte
539,_14_8482.jpeg,78.0,135.0,172.0,221.0,lymphocyte
540,_14_8610.jpeg,0.0,92.0,50.0,203.0,lymphocyte
541,_14_8672.jpeg,33.0,51.0,147.0,153.0,lymphocyte
542,_14_8873.jpeg,40.0,169.0,100.0,231.0,lymphocyte
543,_14_8908.jpeg,87.0,0.0,152.0,55.0,lymphocyte
544,_14_8909.jpeg,87.0,187.0,153.0,240.0,lymphocyte
545,_14_9088.jpeg,236.0,72.0,316.0,164.0,lymphocyte
546,_14_9264.jpeg,194.0,31.0,318.0,131.0,lymphocyte
547,_14_9290.jpeg,102.0,97.0,176.0,183.0,lymphocyte
548,_14_9298.jpeg,132.0,139.0,216.0,214.0,lymphocyte
549,_14_938.jpeg,109.0,106.0,204.0,195.0,lymphocyte
550,_14_9412.jpeg,143.0,90.0,229.0,170.0,lymphocyte
551,_14_9428.jpeg,87.0,92.0,171.0,181.0,lymphocyte
552,_14_9653.jpeg,98.0,33.0,175.0,113.0,lymphocyte
553,_14_9877.jpeg,113.0,143.0,222.0,240.0,lymphocyte
554,_14_9985.jpeg,158.0,25.0,247.0,130.0,lymphocyte
555,_15_1103.jpeg,172.0,31.0,259.0,124.0,lymphocyte
556,_15_1187.jpeg,139.0,88.0,227.0,180.0,lymphocyte
557,_15_1445.jpeg,79.0,100.0,170.0,184.0,lymphocyte
558,_15_1516.jpeg,114.0,140.0,194.0,218.0,lymphocyte
559,_15_165.jpeg,169.0,20.0,235.0,76.0,lymphocyte
560,_15_1719.jpeg,148.0,156.0,214.0,214.0,lymphocyte
561,_15_1753.jpeg,44.0,52.0,123.0,132.0,lymphocyte
562,_15_1794.jpeg,115.0,84.0,190.0,166.0,lymphocyte
563,_15_1918.jpeg,109.0,118.0,201.0,201.0,lymphocyte
564,_15_1927.jpeg,0.0,25.0,82.0,120.0,lymphocyte
565,_15_1955.jpeg,147.0,101.0,234.0,194.0,lymphocyte
566,_15_1971.jpeg,125.0,86.0,212.0,182.0,lymphocyte
567,_15_2025.jpeg,143.0,66.0,230.0,143.0,lymphocyte
568,_15_2132.jpeg,188.0,47.0,247.0,110.0,lymphocyte
569,_15_2377.jpeg,123.0,0.0,214.0,86.0,lymphocyte
570,_15_2428.jpeg,96.0,64.0,177.0,147.0,lymphocyte
571,_15_2495.jpeg,102.0,107.0,182.0,188.0,lymphocyte
572,_15_2722.jpeg,98.0,10.0,185.0,99.0,lymphocyte
573,_15_2793.jpeg,141.0,53.0,213.0,129.0,lymphocyte
574,_15_2832.jpeg,199.0,25.0,262.0,83.0,lymphocyte
575,_15_2958.jpeg,32.0,133.0,100.0,190.0,lymphocyte
576,_15_2962.jpeg,88.0,117.0,153.0,185.0,lymphocyte
577,_15_3007.jpeg,60.0,112.0,145.0,194.0,lymphocyte
578,_15_3030.jpeg,125.0,46.0,213.0,127.0,lymphocyte
579,_15_3079.jpeg,112.0,74.0,206.0,156.0,lymphocyte
580,_15_3125.jpeg,121.0,16.0,214.0,115.0,lymphocyte
581,_15_3230.jpeg,110.0,107.0,194.0,191.0,lymphocyte
582,_15_3294.jpeg,138.0,25.0,216.0,97.0,lymphocyte
583,_15_333.jpeg,97.0,90.0,192.0,181.0,lymphocyte
584,_15_3635.jpeg,100.0,118.0,191.0,206.0,lymphocyte
585,_15_3820.jpeg,89.0,199.0,174.0,240.0,lymphocyte
586,_15_3873.jpeg,227.0,33.0,320.0,139.0,lymphocyte
587,_15_4064.jpeg,111.0,53.0,190.0,145.0,lymphocyte
588,_15_4147.jpeg,99.0,96.0,191.0,174.0,lymphocyte
589,_15_4187.jpeg,95.0,60.0,186.0,147.0,lymphocyte
590,_15_4229.jpeg,150.0,160.0,236.0,235.0,lymphocyte
591,_15_4290.jpeg,74.0,8.0,151.0,89.0,lymphocyte
592,_15_4494.jpeg,186.0,6.0,248.0,72.0,lymphocyte
593,_15_4842.jpeg,132.0,40.0,221.0,130.0,lymphocyte
594,_15_489.jpeg,195.0,149.0,261.0,203.0,lymphocyte
595,_15_4997.jpeg,74.0,184.0,165.0,240.0,lymphocyte
596,_15_5073.jpeg,147.0,120.0,229.0,204.0,lymphocyte
597,_15_5154.jpeg,148.0,103.0,234.0,179.0,lymphocyte
598,_15_5201.jpeg,50.0,27.0,140.0,123.0,lymphocyte
599,_15_5269.jpeg,69.0,141.0,140.0,215.0,lymphocyte
600,_15_5285.jpeg,77.0,27.0,162.0,104.0,lymphocyte
601,_15_5403.jpeg,57.0,18.0,145.0,109.0,lymphocyte
602,_15_5482.jpeg,106.0,96.0,196.0,183.0,lymphocyte
603,_15_5672.jpeg,92.0,184.0,172.0,240.0,lymphocyte
604,_15_5810.jpeg,97.0,114.0,181.0,207.0,lymphocyte
605,_15_5913.jpeg,138.0,24.0,199.0,78.0,lymphocyte
606,_15_6004.jpeg,203.0,113.0,277.0,193.0,lymphocyte
607,_15_6068.jpeg,126.0,116.0,199.0,191.0,lymphocyte
608,_15_6073.jpeg,137.0,66.0,226.0,153.0,lymphocyte
609,_15_622.jpeg,122.0,115.0,229.0,215.0,lymphocyte
610,_15_6290.jpeg,104.0,35.0,179.0,117.0,lymphocyte
611,_15_6296.jpeg,147.0,26.0,228.0,103.0,lymphocyte
612,_15_6336.jpeg,115.0,52.0,191.0,140.0,lymphocyte
613,_15_6401.jpeg,216.0,109.0,307.0,195.0,lymphocyte
614,_15_6751.jpeg,114.0,62.0,201.0,163.0,lymphocyte
615,_15_6770.jpeg,104.0,99.0,198.0,177.0,lymphocyte
616,_15_6888.jpeg,125.0,108.0,213.0,179.0,lymphocyte
617,_15_6928.jpeg,124.0,129.0,214.0,221.0,lymphocyte
618,_15_696.jpeg,119.0,51.0,188.0,130.0,lymphocyte
619,_15_704.jpeg,148.0,139.0,238.0,217.0,lymphocyte
620,_15_7230.jpeg,37.0,201.0,97.0,240.0,lymphocyte
621,_15_7274.jpeg,129.0,107.0,208.0,188.0,lymphocyte
622,_15_7305.jpeg,68.0,0.0,135.0,43.0,lymphocyte
623,_15_741.jpeg,91.0,37.0,163.0,110.0,lymphocyte
624,_15_7541.jpeg,102.0,25.0,176.0,103.0,lymphocyte
625,_15_7628.jpeg,117.0,58.0,201.0,144.0,lymphocyte
626,_15_7740.jpeg,63.0,34.0,149.0,127.0,lymphocyte
627,_15_7744.jpeg,154.0,91.0,251.0,178.0,lymphocyte
628,_15_7930.jpeg,126.0,54.0,222.0,151.0,lymphocyte
629,_15_7974.jpeg,95.0,188.0,174.0,240.0,lymphocyte
630,_15_8098.jpeg,140.0,43.0,232.0,127.0,lymphocyte
631,_15_8103.jpeg,73.0,8.0,164.0,92.0,lymphocyte
632,_15_8125.jpeg,77.0,0.0,155.0,69.0,lymphocyte
633,_15_8130.jpeg,97.0,80.0,170.0,160.0,lymphocyte
634,_15_8369.jpeg,157.0,71.0,248.0,166.0,lymphocyte
635,_15_8452.jpeg,61.0,21.0,123.0,80.0,lymphocyte
636,_15_8461.jpeg,112.0,108.0,195.0,193.0,lymphocyte
637,_15_8462.jpeg,217.0,157.0,282.0,217.0,lymphocyte
638,_15_848.jpeg,190.0,44.0,266.0,135.0,lymphocyte
639,_15_869.jpeg,,,,,lymphocyte
640,_15_8699.jpeg,,,,,lymphocyte
641,_15_8722.jpeg,181.0,39.0,299.0,143.0,lymphocyte
642,_15_9009.jpeg,127.0,70.0,201.0,156.0,lymphocyte
643,_15_9077.jpeg,152.0,126.0,231.0,201.0,lymphocyte
644,_15_9730.jpeg,60.0,120.0,151.0,218.0,lymphocyte
645,_15_9748.jpeg,152.0,57.0,227.0,140.0,lymphocyte
646,_15_9811.jpeg,152.0,59.0,250.0,149.0,lymphocyte
647,_15_9918.jpeg,5.0,34.0,109.0,136.0,lymphocyte
648,_16_1011.jpeg,155.0,140.0,243.0,217.0,lymphocyte
649,_16_1050.jpeg,150.0,27.0,239.0,106.0,lymphocyte
650,_16_1118.jpeg,114.0,94.0,200.0,176.0,lymphocyte
651,_16_114.jpeg,179.0,60.0,256.0,137.0,lymphocyte
652,_16_1154.jpeg,58.0,4.0,164.0,97.0,lymphocyte
653,_16_1804.jpeg,2.0,69.0,124.0,177.0,lymphocyte
654,_16_1953.jpeg,151.0,118.0,238.0,193.0,lymphocyte
655,_16_196.jpeg,230.0,189.0,320.0,240.0,lymphocyte
656,_16_1980.jpeg,123.0,89.0,196.0,164.0,lymphocyte
657,_16_2115.jpeg,16.0,38.0,94.0,115.0,lymphocyte
658,_16_2118.jpeg,77.0,109.0,165.0,197.0,lymphocyte
659,_16_2307.jpeg,109.0,45.0,200.0,145.0,lymphocyte
660,_16_2553.jpeg,88.0,121.0,153.0,181.0,lymphocyte
661,_16_2559.jpeg,150.0,125.0,238.0,221.0,lymphocyte
662,_16_2736.jpeg,76.0,124.0,164.0,196.0,lymphocyte
663,_16_2830.jpeg,93.0,114.0,181.0,204.0,lymphocyte
664,_16_2888.jpeg,81.0,11.0,184.0,103.0,lymphocyte
665,_16_2987.jpeg,123.0,58.0,198.0,143.0,lymphocyte
666,_16_300.jpeg,116.0,93.0,202.0,176.0,lymphocyte
667,_16_3120.jpeg,79.0,66.0,146.0,140.0,lymphocyte
668,_16_3149.jpeg,0.0,0.0,64.0,70.0,lymphocyte
669,_16_3168.jpeg,0.0,108.0,46.0,215.0,lymphocyte
670,_16_3274.jpeg,101.0,94.0,199.0,187.0,lymphocyte
671,_16_3307.jpeg,126.0,100.0,215.0,193.0,lymphocyte
672,_16_3436.jpeg,122.0,104.0,211.0,200.0,lymphocyte
673,_16_3509.jpeg,72.0,139.0,150.0,219.0,lymphocyte
674,_16_3561.jpeg,174.0,185.0,258.0,240.0,lymphocyte
675,_16_3612.jpeg,25.0,98.0,108.0,180.0,lymphocyte
676,_16_3644.jpeg,102.0,33.0,187.0,126.0,lymphocyte
677,_16_3815.jpeg,233.0,131.0,314.0,203.0,lymphocyte
678,_16_4064.jpeg,122.0,95.0,182.0,160.0,lymphocyte
679,_16_411.jpeg,117.0,111.0,199.0,199.0,lymphocyte
680,_16_4125.jpeg,95.0,51.0,185.0,148.0,lymphocyte
681,_16_4135.jpeg,120.0,74.0,195.0,152.0,lymphocyte
682,_16_4147.jpeg,182.0,97.0,266.0,173.0,lymphocyte
683,_16_4228.jpeg,155.0,134.0,276.0,239.0,lymphocyte
684,_16_4231.jpeg,102.0,33.0,198.0,128.0,lymphocyte
685,_16_424.jpeg,137.0,76.0,227.0,153.0,lymphocyte
686,_16_4588.jpeg,50.0,34.0,136.0,117.0,lymphocyte
687,_16_4740.jpeg,185.0,99.0,267.0,185.0,lymphocyte
688,_16_4772.jpeg,107.0,132.0,196.0,227.0,lymphocyte
689,_16_4800.jpeg,206.0,110.0,320.0,216.0,lymphocyte
690,_16_4816.jpeg,128.0,11.0,209.0,92.0,lymphocyte
691,_16_4863.jpeg,209.0,84.0,320.0,188.0,lymphocyte
692,_16_5134.jpeg,67.0,137.0,166.0,236.0,lymphocyte
693,_16_5197.jpeg,96.0,84.0,181.0,166.0,lymphocyte
694,_16_5306.jpeg,134.0,23.0,225.0,100.0,lymphocyte
695,_16_5333.jpeg,220.0,93.0,312.0,186.0,lymphocyte
696,_16_5405.jpeg,156.0,134.0,227.0,188.0,lymphocyte
697,_16_5444.jpeg,78.0,75.0,152.0,146.0,lymphocyte
698,_16_5463.jpeg,155.0,120.0,247.0,199.0,lymphocyte
699,_16_5506.jpeg,48.0,147.0,116.0,208.0,lymphocyte
700,_16_5600.jpeg,125.0,55.0,225.0,148.0,lymphocyte
701,_16_5808.jpeg,93.0,135.0,196.0,233.0,lymphocyte
702,_16_6042.jpeg,129.0,59.0,210.0,140.0,lymphocyte
703,_16_6075.jpeg,143.0,43.0,226.0,118.0,lymphocyte
704,_16_6158.jpeg,145.0,62.0,231.0,143.0,lymphocyte
705,_16_6324.jpeg,115.0,123.0,202.0,203.0,lymphocyte
706,_16_6383.jpeg,211.0,120.0,290.0,198.0,lymphocyte
707,_16_6405.jpeg,212.0,0.0,274.0,59.0,lymphocyte
708,_16_6619.jpeg,59.0,36.0,125.0,90.0,lymphocyte
709,_16_6838.jpeg,96.0,45.0,159.0,110.0,lymphocyte
710,_16_7053.jpeg,98.0,76.0,173.0,153.0,lymphocyte
711,_16_7344.jpeg,195.0,9.0,282.0,104.0,lymphocyte
712,_16_738.jpeg,46.0,181.0,106.0,240.0,lymphocyte
713,_16_7438.jpeg,117.0,107.0,192.0,181.0,lymphocyte
714,_16_7578.jpeg,143.0,64.0,237.0,172.0,lymphocyte
715,_16_7923.jpeg,69.0,0.0,160.0,85.0,lymphocyte
716,_16_7976.jpeg,122.0,84.0,231.0,163.0,lymphocyte
717,_16_8007.jpeg,194.0,19.0,255.0,81.0,lymphocyte
718,_16_8085.jpeg,108.0,67.0,199.0,164.0,lymphocyte
719,_16_8124.jpeg,94.0,120.0,186.0,215.0,lymphocyte
720,_16_8130.jpeg,53.0,35.0,137.0,120.0,lymphocyte
721,_16_820.jpeg,120.0,114.0,195.0,190.0,lymphocyte
722,_16_8284.jpeg,184.0,45.0,271.0,149.0,lymphocyte
723,_16_8306.jpeg,105.0,61.0,183.0,141.0,lymphocyte
724,_16_8418.jpeg,98.0,123.0,185.0,200.0,lymphocyte
725,_16_842.jpeg,115.0,52.0,190.0,125.0,lymphocyte
726,_16_8442.jpeg,167.0,57.0,234.0,114.0,lymphocyte
727,_16_8547.jpeg,137.0,79.0,214.0,169.0,lymphocyte
728,_16_8849.jpeg,191.0,45.0,272.0,127.0,lymphocyte
729,_16_8890.jpeg,87.0,32.0,187.0,128.0,lymphocyte
730,_16_8926.jpeg,100.0,107.0,199.0,202.0,lymphocyte
731,_16_9162.jpeg,138.0,84.0,226.0,172.0,lymphocyte
732,_16_9243.jpeg,197.0,29.0,285.0,121.0,lymphocyte
733,_16_9284.jpeg,135.0,0.0,227.0,79.0,lymphocyte
734,_16_9383.jpeg,51.0,12.0,132.0,92.0,lymphocyte
735,_16_9522.jpeg,140.0,138.0,228.0,231.0,lymphocyte
736,_16_9564.jpeg,166.0,21.0,252.0,123.0,lymphocyte
737,_16_9604.jpeg,190.0,99.0,320.0,204.0,lymphocyte
738,_16_9616.jpeg,143.0,149.0,242.0,237.0,lymphocyte
739,_16_9693.jpeg,104.0,78.0,195.0,180.0,lymphocyte
740,_17_1029.jpeg,146.0,70.0,218.0,162.0,lymphocyte
741,_17_1151.jpeg,154.0,18.0,246.0,112.0,lymphocyte
742,_17_1257.jpeg,124.0,120.0,206.0,200.0,lymphocyte
743,_17_1379.jpeg,204.0,144.0,271.0,203.0,lymphocyte
744,_17_1429.jpeg,,,,,lymphocyte
745,_17_1458.jpeg,209.0,94.0,293.0,175.0,lymphocyte
746,_17_1612.jpeg,131.0,102.0,222.0,204.0,lymphocyte
747,_17_1780.jpeg,4.0,40.0,77.0,117.0,lymphocyte
748,_17_2007.jpeg,46.0,13.0,124.0,93.0,lymphocyte
749,_17_2187.jpeg,176.0,2.0,247.0,77.0,lymphocyte
750,_17_2328.jpeg,54.0,51.0,134.0,130.0,lymphocyte
751,_17_26.jpeg,99.0,176.0,173.0,240.0,lymphocyte
752,_17_279.jpeg,104.0,101.0,200.0,187.0,lymphocyte
753,_17_3037.jpeg,,,,,lymphocyte
754,_17_3313.jpeg,97.0,50.0,188.0,150.0,lymphocyte
755,_17_3324.jpeg,96.0,81.0,172.0,155.0,lymphocyte
756,_17_336.jpeg,99.0,119.0,191.0,211.0,lymphocyte
757,_17_3396.jpeg,96.0,35.0,171.0,119.0,lymphocyte
758,_17_3429.jpeg,113.0,79.0,175.0,151.0,lymphocyte
759,_17_3443.jpeg,136.0,61.0,222.0,140.0,lymphocyte
760,_17_3658.jpeg,99.0,37.0,189.0,136.0,lymphocyte
761,_17_3712.jpeg,106.0,116.0,197.0,214.0,lymphocyte
762,_17_3725.jpeg,93.0,35.0,179.0,127.0,lymphocyte
763,_17_3868.jpeg,103.0,3.0,177.0,82.0,lymphocyte
764,_17_3874.jpeg,122.0,51.0,208.0,131.0,lymphocyte
765,_17_3906.jpeg,122.0,154.0,207.0,234.0,lymphocyte
766,_17_3930.jpeg,17.0,24.0,95.0,102.0,lymphocyte
767,_17_3946.jpeg,209.0,3.0,294.0,76.0,lymphocyte
768,_17_396.jpeg,120.0,10.0,216.0,100.0,lymphocyte
769,_17_4019.jpeg,131.0,35.0,208.0,119.0,lymphocyte
770,_17_4053.jpeg,45.0,96.0,124.0,189.0,lymphocyte
771,_17_4099.jpeg,152.0,138.0,235.0,216.0,lymphocyte
772,_17_4166.jpeg,98.0,151.0,202.0,240.0,lymphocyte
773,_17_4386.jpeg,91.0,169.0,187.0,240.0,lymphocyte
774,_17_4445.jpeg,46.0,45.0,111.0,105.0,lymphocyte
775,_17_4522.jpeg,124.0,95.0,202.0,178.0,lymphocyte
776,_17_4765.jpeg,120.0,129.0,208.0,200.0,lymphocyte
777,_17_494.jpeg,190.0,150.0,267.0,230.0,lymphocyte
778,_17_5168.jpeg,57.0,30.0,145.0,126.0,lymphocyte
779,_17_5178.jpeg,87.0,80.0,178.0,181.0,lymphocyte
780,_17_5240.jpeg,95.0,116.0,175.0,205.0,lymphocyte
781,_17_5527.jpeg,91.0,28.0,168.0,103.0,lymphocyte
782,_17_5544.jpeg,83.0,132.0,183.0,240.0,lymphocyte
783,_17_5553.jpeg,92.0,77.0,167.0,153.0,lymphocyte
784,_17_5560.jpeg,145.0,11.0,241.0,99.0,lymphocyte
785,_17_5609.jpeg,47.0,23.0,157.0,131.0,lymphocyte
786,_17_5622.jpeg,136.0,75.0,214.0,167.0,lymphocyte
787,_17_5624.jpeg,144.0,44.0,230.0,119.0,lymphocyte
788,_17_5626.jpeg,172.0,114.0,266.0,209.0,lymphocyte
789,_17_5649.jpeg,125.0,86.0,231.0,166.0,lymphocyte
790,_17_5673.jpeg,47.0,0.0,138.0,87.0,lymphocyte
791,_17_5786.jpeg,198.0,163.0,291.0,240.0,lymphocyte
792,_17_5795.jpeg,138.0,77.0,223.0,161.0,lymphocyte
793,_17_5833.jpeg,137.0,66.0,218.0,156.0,lymphocyte
794,_17_5849.jpeg,115.0,141.0,201.0,213.0,lymphocyte
795,_17_6141.jpeg,222.0,30.0,290.0,98.0,lymphocyte
796,_17_6298.jpeg,99.0,88.0,192.0,167.0,lymphocyte
797,_17_6581.jpeg,116.0,92.0,203.0,176.0,lymphocyte
798,_17_6593.jpeg,168.0,135.0,262.0,231.0,lymphocyte
799,_17_6610.jpeg,105.0,0.0,179.0,47.0,lymphocyte
800,_17_6729.jpeg,127.0,99.0,199.0,173.0,lymphocyte
801,_17_7195.jpeg,86.0,81.0,173.0,171.0,lymphocyte
802,_17_7253.jpeg,149.0,60.0,220.0,134.0,lymphocyte
803,_17_727.jpeg,130.0,195.0,208.0,240.0,lymphocyte
804,_17_7300.jpeg,123.0,98.0,208.0,172.0,lymphocyte
805,_17_7649.jpeg,198.0,168.0,281.0,234.0,lymphocyte
806,_17_774.jpeg,193.0,36.0,266.0,105.0,lymphocyte
807,_17_781.jpeg,5.0,139.0,88.0,218.0,lymphocyte
808,_17_7964.jpeg,208.0,164.0,303.0,236.0,lymphocyte
809,_17_8031.jpeg,106.0,35.0,194.0,119.0,lymphocyte
810,_17_8150.jpeg,68.0,16.0,168.0,113.0,lymphocyte
811,_17_8212.jpeg,184.0,25.0,267.0,98.0,lymphocyte
812,_17_8257.jpeg,170.0,154.0,234.0,217.0,lymphocyte
813,_17_8297.jpeg,58.0,136.0,144.0,212.0,lymphocyte
814,_17_8418.jpeg,214.0,138.0,294.0,207.0,lymphocyte
815,_17_8484.jpeg,100.0,0.0,154.0,38.0,lymphocyte
816,_17_8667.jpeg,191.0,180.0,268.0,240.0,lymphocyte
817,_17_8693.jpeg,19.0,123.0,103.0,224.0,lymphocyte
818,_17_8873.jpeg,121.0,86.0,195.0,164.0,lymphocyte
819,_17_8974.jpeg,172.0,112.0,249.0,188.0,lymphocyte
820,_17_8998.jpeg,48.0,152.0,132.0,228.0,lymphocyte
821,_17_9050.jpeg,53.0,50.0,148.0,147.0,lymphocyte
822,_17_914.jpeg,142.0,80.0,236.0,179.0,lymphocyte
823,_17_9171.jpeg,101.0,71.0,198.0,173.0,lymphocyte
824,_17_9173.jpeg,7.0,0.0,99.0,70.0,lymphocyte
825,_17_9224.jpeg,27.0,96.0,101.0,183.0,lymphocyte
826,_17_937.jpeg,126.0,186.0,187.0,240.0,lymphocyte
827,_17_9375.jpeg,216.0,50.0,291.0,131.0,lymphocyte
828,_17_9590.jpeg,10.0,155.0,81.0,216.0,lymphocyte
829,_17_9732.jpeg,141.0,164.0,239.0,239.0,lymphocyte
830,_18_11.jpeg,110.0,68.0,178.0,162.0,lymphocyte
831,_18_1172.jpeg,52.0,128.0,129.0,199.0,lymphocyte
832,_18_1265.jpeg,167.0,79.0,243.0,157.0,lymphocyte
833,_18_1388.jpeg,129.0,58.0,201.0,142.0,lymphocyte
834,_18_142.jpeg,88.0,124.0,187.0,226.0,lymphocyte
835,_18_1515.jpeg,100.0,62.0,190.0,142.0,lymphocyte
836,_18_1593.jpeg,109.0,88.0,197.0,167.0,lymphocyte
837,_18_161.jpeg,79.0,147.0,177.0,234.0,lymphocyte
838,_18_1761.jpeg,115.0,133.0,215.0,214.0,lymphocyte
839,_18_1963.jpeg,121.0,81.0,209.0,177.0,lymphocyte
840,_18_2277.jpeg,81.0,121.0,171.0,196.0,lymphocyte
841,_18_2287.jpeg,125.0,26.0,197.0,106.0,lymphocyte
842,_18_2482.jpeg,176.0,38.0,261.0,139.0,lymphocyte
843,_18_2587.jpeg,199.0,18.0,301.0,121.0,lymphocyte
844,_18_2615.jpeg,194.0,17.0,270.0,94.0,lymphocyte
845,_18_2693.jpeg,92.0,131.0,193.0,213.0,lymphocyte
846,_18_28.jpeg,,,,,lymphocyte
847,_18_2847.jpeg,73.0,143.0,164.0,227.0,lymphocyte
848,_18_285.jpeg,206.0,143.0,274.0,203.0,lymphocyte
849,_18_2891.jpeg,65.0,36.0,148.0,134.0,lymphocyte
850,_18_293.jpeg,129.0,48.0,218.0,148.0,lymphocyte
851,_18_2998.jpeg,140.0,93.0,216.0,180.0,lymphocyte
852,_18_3078.jpeg,74.0,182.0,163.0,240.0,lymphocyte
853,_18_3142.jpeg,114.0,17.0,216.0,114.0,lymphocyte
854,_18_321.jpeg,99.0,4.0,204.0,96.0,lymphocyte
855,_18_3358.jpeg,107.0,41.0,193.0,136.0,lymphocyte
856,_18_3365.jpeg,130.0,102.0,223.0,203.0,lymphocyte
857,_18_3418.jpeg,77.0,131.0,160.0,202.0,lymphocyte
858,_18_3507.jpeg,130.0,146.0,222.0,227.0,lymphocyte
859,_18_3552.jpeg,76.0,126.0,160.0,199.0,lymphocyte
860,_18_3583.jpeg,19.0,90.0,110.0,190.0,lymphocyte
861,_18_3616.jpeg,152.0,129.0,254.0,213.0,lymphocyte
862,_18_378.jpeg,98.0,92.0,180.0,169.0,lymphocyte
863,_18_3907.jpeg,196.0,1.0,274.0,77.0,lymphocyte
864,_18_3949.jpeg,93.0,18.0,178.0,108.0,lymphocyte
865,_18_3980.jpeg,201.0,113.0,281.0,189.0,lymphocyte
866,_18_4001.jpeg,177.0,26.0,270.0,124.0,lymphocyte
867,_18_4332.jpeg,115.0,94.0,187.0,151.0,lymphocyte
868,_18_4594.jpeg,129.0,114.0,221.0,211.0,lymphocyte
869,_18_4633.jpeg,,,,,lymphocyte
870,_18_4728.jpeg,169.0,178.0,236.0,237.0,lymphocyte
871,_18_4743.jpeg,56.0,90.0,136.0,169.0,lymphocyte
872,_18_4839.jpeg,124.0,56.0,199.0,135.0,lymphocyte
873,_18_5168.jpeg,0.0,125.0,62.0,220.0,lymphocyte
874,_18_5189.jpeg,48.0,0.0,115.0,59.0,lymphocyte
875,_18_5551.jpeg,91.0,44.0,169.0,130.0,lymphocyte
876,_18_5583.jpeg,170.0,57.0,244.0,136.0,lymphocyte
877,_18_5700.jpeg,91.0,0.0,141.0,38.0,lymphocyte
878,_18_5732.jpeg,0.0,57.0,98.0,152.0,lymphocyte
879,_18_5769.jpeg,194.0,140.0,267.0,218.0,lymphocyte
880,_18_5780.jpeg,,,,,lymphocyte
881,_18_5822.jpeg,101.0,98.0,178.0,181.0,lymphocyte
882,_18_5886.jpeg,150.0,158.0,211.0,213.0,lymphocyte
883,_18_6013.jpeg,134.0,19.0,226.0,110.0,lymphocyte
884,_18_6064.jpeg,205.0,111.0,302.0,197.0,lymphocyte
885,_18_6083.jpeg,101.0,53.0,198.0,156.0,lymphocyte
886,_18_6091.jpeg,215.0,0.0,281.0,56.0,lymphocyte
887,_18_6172.jpeg,9.0,57.0,75.0,120.0,lymphocyte
888,_18_6330.jpeg,254.0,38.0,320.0,139.0,lymphocyte
889,_18_6432.jpeg,199.0,124.0,319.0,230.0,lymphocyte
890,_18_6442.jpeg,176.0,100.0,295.0,202.0,lymphocyte
891,_18_6459.jpeg,113.0,39.0,195.0,137.0,lymphocyte
892,_18_6575.jpeg,213.0,10.0,293.0,89.0,lymphocyte
893,_18_6659.jpeg,188.0,19.0,250.0,88.0,lymphocyte
894,_18_6664.jpeg,195.0,151.0,303.0,240.0,lymphocyte
895,_18_6674.jpeg,129.0,90.0,206.0,161.0,lymphocyte
896,_18_6690.jpeg,113.0,114.0,193.0,186.0,lymphocyte
897,_18_6715.jpeg,139.0,105.0,222.0,194.0,lymphocyte
898,_18_6943.jpeg,,,,,lymphocyte
899,_18_7333.jpeg,196.0,0.0,261.0,48.0,lymphocyte
900,_18_7678.jpeg,121.0,106.0,198.0,181.0,lymphocyte
901,_18_7713.jpeg,46.0,34.0,125.0,100.0,lymphocyte
902,_18_7827.jpeg,15.0,95.0,126.0,199.0,lymphocyte
903,_18_7937.jpeg,63.0,138.0,153.0,229.0,lymphocyte
904,_18_7943.jpeg,218.0,126.0,303.0,200.0,lymphocyte
905,_18_8369.jpeg,142.0,48.0,216.0,129.0,lymphocyte
906,_18_8548.jpeg,150.0,63.0,239.0,146.0,lymphocyte
907,_18_8564.jpeg,117.0,48.0,193.0,127.0,lymphocyte
908,_18_8568.jpeg,206.0,9.0,268.0,72.0,lymphocyte
909,_18_8700.jpeg,97.0,24.0,173.0,101.0,lymphocyte
910,_18_8738.jpeg,95.0,42.0,187.0,141.0,lymphocyte
911,_18_8797.jpeg,0.0,65.0,82.0,158.0,lymphocyte
912,_18_884.jpeg,93.0,45.0,182.0,144.0,lymphocyte
913,_18_8891.jpeg,123.0,66.0,191.0,132.0,lymphocyte
